Module,Stage,Status,business_id,name,address,city,state,postal_code,PhoneDayNumber,PhoneDayExt,Status
FoodFacility,Active,Permitted,38380,Thurman Grill & Provisions,4069 Shenandoah,St Louis,MO,63110,772-8484,,Permitted
FoodFacility,Active,Permitted,KHUS-9MGSMD,Tick Tock Tavern,3459 Magnolia,SAINT LOUIS,MO,63118,,,Permitted
FoodFacility,Active,Permitted,1200058,Tigin Irish Pub & Restaurant,333 Washington,St Louis,MO,63102,241-8666,,Permitted
FoodFacility,Active,Permitted,1201059,Till Sunrise,3223-25 Morganford,St Louis,MO,63116,225-7311,,Permitted
FoodFacility,Active,Permitted,37410,Time Out Sports Bar & Grill,4140 GRAVOIS,St Louis,MO,63116,771-3610,,Permitted
FoodFacility,Active,Permitted,37410,Time Out Sports Bar & Grill,3805 Meramec,St Louis,MO,63116,457-9112,,Permitted
FoodFacility,Active,Permitted,18547,Timothy Lutheran/Word Of Life,6704 FYLER,St Louis,MO,63139,781-8673,,Permitted
FoodFacility,Active,Permitted,9243,Tim's Chrome Lounge & Restaurant,4736 GRAVOIS,St Louis,MO,63116,842-4649,,Permitted
FoodFacility,Active,Permitted,1200563,Tin Cup,518 BATES,St Louis,MO,63111,570-0682,,Permitted
FoodFacility,Active,Permitted,CGIA-9PEPLU,Tish's House of Soul,4976 W Florissant,SAINT LOUIS,MO,63115,497-2780,,Permitted
FoodFacility,Active,Permitted,1400297,Tokyo Teriyaki,1820 Market Space 150,St Louis,MO,63103,436-1980,,Permitted
FoodFacility,Active,Permitted,19546,Tom Jon's,2660 CHOUTEAU,St Louis,MO,63103,865-3800,,Permitted
FoodFacility,Active,Permitted,35800,Tom Sawyer,50 S Leonor K Sullivan,St Louis,MO,63102,982-3015,,Permitted
FoodFacility,Active,Permitted,19484,Tom's Bar And Grill,20 S Euclid Ave,St Louis,MO,63108,367-4900,,Permitted
FoodFacility,Active,Permitted,MLEN-9DDM4L,Tony & Mel's Mobil BBQ,621 Johnson Hill Rd,SAINT LOUIS,MO,63103,772-2179,,Permitted
FoodFacility,Active,Pending,#N/A,Tonys A. M.,10 S Broadway,SAINT LOUIS,MO,63102,,,#N/A
FoodFacility,Active,Permitted,18437,Tony's/Anthony's,410 MARKET,St Louis,MO,63102,231-7007,,Permitted
FoodFacility,Active,Permitted,700042,Top Dressed Dogs,607 E Kirkwood Dr,Aurora,MO,65605,872-5541,,Permitted
FoodFacility,Active,Permitted,37286,Top Of The Met,211 N BROADWAY 42ND FLR,St Louis,MO,63102,421-0425,,Permitted
FoodFacility,Active,Permitted,11000044,Tortilla Grille,201 N 6TH St,St Louis,MO,63101,241-4900,,Permitted
FoodFacility,Active,Permitted,37793,Tortillaria,8 S Euclid 1/2,St Louis,MO,63108,361-4443,,Permitted
FoodFacility,Active,Permitted,1200039,Tower Grove Baptist Church,4257 Magnolia,St Louis,MO,63110,776-6446,,Permitted
FoodFacility,Active,Permitted,1400444,Tower Grove Creamry,3101 S Grand,St Louis,MO,63118,772-2456,,Permitted
FoodFacility,Active,Permitted,2590,Tower Grove Manor,2710 S Grand,St Louis,MO,63118,773-2800,,Permitted
FoodFacility,Active,Permitted,38150,Tower Pub,3234 MORGANFORD,St Louis,MO,63116,771-7979,,Permitted
FoodFacility,Active,Permitted,1400422,Tower Tacos Restaurant,3147 Cherokee,St Louis,MO,63118,256-1141,,Permitted
FoodFacility,Active,Permitted,KHUS-9L5HZR,Trading Post,4919 N Union,SAINT LOUIS,MO,63115,536-1458,,Permitted
FoodFacility,Active,Permitted,36210,Transformation Christian School,5890 ETZEL,SAINT LOUIS,MO,63113,314-0710,,Permitted
FoodFacility,Active,Permitted,KHUS-9KBMH5,Trap's Hotdogs,Kiener Plaza,SAINT LOUIS,MO,63101,,,Permitted
FoodFacility,Active,Permitted,19573,Trattoria Marcella,3600 WATSON,St Louis,MO,63109,352-7706,,Permitted
FoodFacility,Active,Permitted,38424,Treat America @Slcc,5600 Oakland,St Louis,MO,63110,644-9778,,Permitted
FoodFacility,Active,Permitted,MWIS-92PS8C,Tree House Vegetarian Restaurant,3177 S Grand Blvd,SAINT LOUIS,MO,63118,805-9631,,Permitted
FoodFacility,Active,Permitted,KHUS-9N6Q54,TRG Catering,2240 Edwards,SAINT LOUIS,MO,63110,,,Permitted
FoodFacility,Active,Permitted,KHUS-9QUTBL,Trinity Child Development Center,8229 N Broadway,St Louis,MO,63147,,,Permitted
FoodFacility,Active,Permitted,37670,Trinity Episcopal Church,600 N Euclid Ave,St Louis,MO,63108,361-4655,,Permitted
FoodFacility,Active,Permitted,5435,Trinity Lutheran Church,1809 S 8th,St Louis,MO,63104,621-0228,,Permitted
FoodFacility,Active,Permitted,MLEN-933QNW,Triple Crown Bar And Coffee,6245 Gravois St,St Louis,MO,63116,330-5958,,Permitted
FoodFacility,Active,Permitted,1400270,Triumph Grill,3415 OLIVE 19,St Louis,MO,63103,446-1801,,Permitted
FoodFacility,Active,Permitted,MWHN-8YHKPL,Troy's Jazz Gallery LLC,4519 Olive St,SAINT LOUIS,MO,63108,932-1120,,Permitted
FoodFacility,Active,Permitted,19094,Truc Lam Restaurant,3737 Gravois,St Louis,MO,63116,776-1299,,Permitted
FoodFacility,Active,Permitted,1200156,Truemans Place,1818-22 SIDNEY,St Louis,MO,63104,865-5900,,Permitted
FoodFacility,Active,Permitted,1200957,Tucker Shell,721 N TUCKER,St Louis,MO,63101,621-2592,,Permitted
FoodFacility,Active,Permitted,17224,Tucker's Courtesy Pub,8518 S BROADWAY,St Louis,MO,63111,544-6200,,Permitted
FoodFacility,Active,Permitted,10550,Tucker's Place Soulard,2117-19 S 12TH,St Louis,MO,63104,772-5977,,Permitted
FoodFacility,Active,Permitted,MLEN-96CQ8S,Tusu Market,3949 Gravois Ave,SAINT LOUIS,MO,63116,772-8406,,Permitted
FoodFacility,Active,Permitted,MWHN-9CDKSH,Tutti Frutti Frozen Yogart,4906 LACLEDE Ave,St Louis,MO,63108,361-9463,,Permitted
FoodFacility,Active,Permitted,11000080,Twittily Dittily Doo Childcare,2820 CHIPPEWA,St Louis,MO,63118,664-4694,,Permitted
FoodFacility,Active,Permitted,1400016,Two Mikes Catering,2653 Ohio,St Louis,MO,63118,752-5800,,Permitted
FoodFacility,Active,Permitted,11000078,Two Of A Kind 2,6029 Natural Bridge Ave,St Louis,MO,63120,524-0341,,Permitted
FoodFacility,Active,Permitted,MLEN-9AEM38,Udders Frozen Treats,5323 S Kingshighway,SAINT LOUIS,MO,63109,457-0238,,Permitted
FoodFacility,Active,Permitted,1201190,U-Gas Hampton Avenue,3225 Hampton Ave,St Louis,MO,63139,343-9770,,Permitted
FoodFacility,Active,Permitted,MWIS-94ES53,Umiya LLC,1391 Hodiamont Ave,SAINT LOUIS,MO,63112,381-1602,,Permitted
FoodFacility,Active,Permitted,16822,Uncle Bill's Pancake House,3427 S Kingshighway Blvd,St Louis,MO,63109,832-1973,,Permitted
FoodFacility,Active,Permitted,KHUS-9JPMKS,Uncle Rickys Beef Jerky,7116 S Broadway,SAINT LOUIS,MO,63111,,,Permitted
FoodFacility,Active,Permitted,PMAY-9LEPN8,Unc's BBQ,742 S 4th,St Louis,MO,63102,215-1677,,Permitted
FoodFacility,Active,Permitted,MWIS-97XNVC,Union Avenue Christian Church,733 Union,St Louis,MO,63108,,,Permitted
FoodFacility,Active,Permitted,17670,Union Chop Suey,5097 UNION,St Louis,MO,63115,385-6550,,Permitted
FoodFacility,Active,Permitted,17985,Union Manor,2707 UNION,St Louis,MO,63113,383-7310,,Permitted
FoodFacility,Active,Permitted,1400194,Union Market,4962 UNION,St Louis,MO,63115,261-6669,,Permitted
FoodFacility,Active,Permitted,1400194,Union Market,4962 UNION,St Louis,MO,63115,261-6669,,Permitted
FoodFacility,Active,Permitted,MWHN-8YWMQS,Union Station Hotel Doubletree Banquet Kitchen,1820 Market,St Louis,MO,63103,231-1234,,Permitted
FoodFacility,Active,Permitted,MWHN-8YWNAS,Union Station Hotel Doubletree Employee Cafeteria,1820 Market,St Louis,MO,63103,231-1234,ADAM,Permitted
FoodFacility,Active,Permitted,MWHN-8YWN3D,Union Station Hotel Doubletree Grand Hall,1820 Market,St Louis,MO,63103,231-1234,,Permitted
FoodFacility,Active,Permitted,MWHN-8YWN78,Union Station Hotel Doubletree Market Place,1820 Market,St Louis,MO,63103,802-3121,,Permitted
FoodFacility,Active,Permitted,MWHN-8YWMXS,Union Station Hotel Doubletree Station Grille,1820 Market,St Louis,MO,63103,231-1234,,Permitted
FoodFacility,Active,Permitted,KHUS-9M8S8N,United Provisions,6241 Delmar Blvd,SAINT LOUIS,MO,63130,,,Permitted
FoodFacility,Active,Permitted,KHUS-9M8S8N,United Provisions,6241 Delmar Blvd,SAINT LOUIS,MO,63130,,,Permitted
FoodFacility,Active,Permitted,PMAY-9G9QRU,Universal Food Market,4330 S Broadway,SAINT LOUIS,MO,63111,353-3500,,Permitted
FoodFacility,Active,Permitted,PMAY-9G9QRU,Universal Food Market,4330 S Broadway,SAINT LOUIS,MO,63111,353-3500,,Permitted
FoodFacility,Active,Permitted,MWIS-9B3NGB,Universal Market,1138 Hodiamont Ave,SAINT LOUIS,MO,63112,553-9752,,Permitted
FoodFacility,Active,Permitted,KHUS-9KQRDU,Up in Smoke One Stop Smoke Shop,6318 W Florissant,SAINT LOUIS,MO,63136,,,Permitted
FoodFacility,Active,Permitted,MLEN-9H4M4N,Upper Level Restaurant &Lounge,2546 N Grand,St Louis,MO,63107,,,Permitted
FoodFacility,Active,Permitted,37827,Upsilon Omega Foundation,3900 Goodfellow Blvd,St Louis,MO,63120,385-4100,,Permitted
FoodFacility,Active,Permitted,1201021,Urban Cafe & Coffee Shop,2700 UNION,St Louis,MO,,381-5211,,Permitted
FoodFacility,Active,Permitted,MWHN-9DSR5Q,Urban Chestnut Brewing Co,4465 Manchester Ave,SAINT LOUIS,MO,63110,222-0143,,Permitted
FoodFacility,Active,Permitted,1400512,Urban Chestnut Brewing Co Inc,3229 WASHINGTON,St Louis,MO,,222-0143,,Permitted
FoodFacility,Active,Permitted,1400218,Urban Eats Cafe,3301 Meramec,St Louis,MO,63118,558-7580,,Permitted
FoodFacility,Active,Permitted,KHUS-9KLLL8,Urban Eats Cafe Central,1301 Olive,SAINT LOUIS,MO,63103,,,Permitted
FoodFacility,Active,Permitted,1200668,Urban Eats Parkside,930 Holly Hills St,St Louis,MO,63111,865-2341,,Permitted
FoodFacility,Active,Permitted,1200864,Urzi's Market,5430 SOUTHWEST,St Louis,MO,63139,645-3914,,Permitted
FoodFacility,Active,Permitted,1400174,Us Bank Employee Cafeteria,505 N 7Th,St Louis,MO,63101,418-8485,,Permitted
FoodFacility,Active,Permitted,MWIS-988J2P,Utopia Studios,3957 Park Ave,SAINT LOUIS,MO,63110,,,Permitted
FoodFacility,Active,Permitted,20766,Valerie's Sit & Sip,3701 Sullivan,St Louis,MO,63107,(31-5085,,Permitted
FoodFacility,Active,Permitted,11000104,Van Goghz,3200 Shenandoah,St Louis,MO,63104,865-3345,,Permitted
FoodFacility,Active,Permitted,MWHN-9AZRJQ,Vandeventer Phillips 66,733 S VANDEVENTER,St Louis,MO,63110,652-8338,,Permitted
FoodFacility,Active,Permitted,1400103,Varie's Childcare & Learning Center,4523 N 19TH,St Louis,MO,63107,531-4058,,Permitted
FoodFacility,Active,Permitted,18545,Veasley Tender Loving Care Day,8501 N Broadway,St Louis,MO,63147,388-3200,,Permitted
FoodFacility,Active,Permitted,18452,Venice Cafe,1903 PESTALOZZI,St Louis,MO,63118,772-5994,,Permitted
FoodFacility,Active,Permitted,35788,Vera Gandy Snow Cone,5097 ARLINGTON,St Louis,MO,63120,383-1724,,Permitted
FoodFacility,Active,Permitted,KHUS-9KKQZH,Village Cafe,800 Market St,SAINT LOUIS,MO,63101,,,Permitted
FoodFacility,Active,Permitted,1201003,Village Too,4164 S Grand,St Louis,MO,63118,353-9600,,Permitted
FoodFacility,Active,Permitted,38377,Vin De Set,2017 Chouteau,St Louis,MO,63104,241-8989,,Permitted
FoodFacility,Active,Permitted,1200630,Vina Coffee Shop,3715 Gravois,St Louis,MO,63116,352-CELL,,Permitted
FoodFacility,Active,Permitted,MWIS-9CLKWX,Vincent Van Doughnut,9123 Missy Ct,UNIVERSITY CITY,MO,63130,,,Permitted
FoodFacility,Active,Permitted,1200897,Vincent's 12Th Street Market,2400 S 12TH,St Louis,MO,63104,772-4710,,Permitted
FoodFacility,Active,Permitted,18877,Vinh Chop Suey,8304 N Broadway,St Louis,MO,63147,383-0711,,Permitted
FoodFacility,Active,Permitted,MLEN-9GFMFH,Vinnie's,3208 Ivanhoe,St Louis,MO,63139,,,Permitted
FoodFacility,Active,Permitted,1400142,Vip Lounge,999 N 2nd St,St Louis,MO,63102,881-7771,,Permitted
FoodFacility,Active,Permitted,KHUS-9LLMAB,Virginia Market,4661 Virginia,St Louis,MO,63111,353-1111,,Permitted
FoodFacility,Active,Permitted,8631,Vitale's Bakery,2130 MarconiI 32,St Louis,MO,63110,664-6665,,Permitted
FoodFacility,Active,Permitted,36165,Vito's,3515 Lindell,St Louis,MO,63103,534-8486,,Permitted
FoodFacility,Active,Permitted,1200606,Vivid Cafe,5017 GRAVOIS,St Louis,MO,63116,835-7573,,Permitted
FoodFacility,Active,Permitted,7600044,Vivirito's / Manchester Catering Company,7146 Manchester,St Louis,MO,,644-0818,,Permitted
FoodFacility,Active,Permitted,MWHN-9E8S8G,Voce,212-20 S 12th St,SAINT LOUIS,MO,63102,621-1999,,Permitted
FoodFacility,Active,Permitted,1200953,Waberi Grocery Store,2724 CHEROKEE,St Louis,MO,63118,762-9506,,Permitted
FoodFacility,Active,Permitted,37193,Waldorf Lounge,3963 DELMAR,St Louis,MO,63108,371-1201,,Permitted
FoodFacility,Active,Permitted,1200683,Walgreens #01107,2310 Mccausland,St Louis,MO,,647-7820,,Permitted
FoodFacility,Active,Permitted,1200684,Walgreens #01679,6411 Gravois,St Louis,MO,63116,832-3650,,Permitted
FoodFacility,Active,Permitted,1200685,Walgreens #02019,4925 Southwest,St Louis,MO,63110,773-5818,,Permitted
FoodFacility,Active,Permitted,1200686,Walgreens #02151,5550 S Grand,St Louis,MO,63111,352-7122,,Permitted
FoodFacility,Active,Permitted,1200687,Walgreens #03686,4140 S Broadway,St Louis,MO,63118,832-4990,,Permitted
FoodFacility,Active,Permitted,1200688,Walgreens #03906,7339 Gravois,St Louis,MO,,752-0722,,Permitted
FoodFacility,Active,Permitted,1200689,Walgreens #04834,1225 Union,St Louis,MO,63112,367-8211,,Permitted
FoodFacility,Active,Permitted,1200690,Walgreens #05304,2933 S Kingshighway,St Louis,MO,63139,773-2767,,Permitted
FoodFacility,Active,Permitted,1200691,Walgreens #06166,3822 S Kingshighway,St Louis,MO,,773-0424,,Permitted
FoodFacility,Active,Permitted,1200692,Walgreens #06472,4218 Lindell,St Louis,MO,63108,371-4286,,Permitted
FoodFacility,Active,Permitted,1200693,Walgreens #06755,3920 Hampton,St Louis,MO,63109,351-2100,,Permitted
FoodFacility,Active,Permitted,1200694,Walgreens #07144,3631 Gravois,St Louis,MO,63116,772-4446,,Permitted
FoodFacility,Active,Permitted,1200695,Walgreens #07296,3720 N Kingshighway,St Louis,MO,63115,383-6721,,Permitted
FoodFacility,Active,Permitted,1200696,Walgreens #10588,1400 N Grand,St Louis,MO,63106,534-3853,,Permitted
FoodFacility,Active,Permitted,1201087,Walgreens #11711,1530 Lafayette Ave,St Louis,MO,63104,678-1039,,Permitted
FoodFacility,Active,Permitted,MWHN-95SM6T,Walk Away Waffles,7417 Raleigh Dr,SAINT LOUIS,MO,63123,722-3407,,Permitted
FoodFacility,Active,Permitted,37347,Wasabi Sushi Bar,1228 WASHINGTON,St Louis,MO,63103,421-3500,,Permitted
FoodFacility,Active,Permitted,11000050,Washington Ave Post,1315 WASHINGTON Ave,St Louis,MO,63103,588-0545,,Permitted
FoodFacility,Active,Permitted,1400493,Washington University Family Learning Ctr,840 ROSEDALE,St Louis,MO,63112,935-5437,,Permitted
FoodFacility,Active,Permitted,38153,Water Tower Inn,3545 Lafayette,St Louis,MO,63104,977-7500,,Permitted
FoodFacility,Active,Permitted,37704,Watson Terrace Christian Church D.O.C.,4205 Watson,St Louis,MO,63109,647-3840,,Permitted
FoodFacility,Active,Permitted,MWIS-8VXKHQ,Wave Taco,1335 Convetion Plaza,St Louis,MO,63103,393-7884,,Permitted
FoodFacility,Active,Permitted,35300,Way Out Club,2523-25 S Jefferson,St Louis,MO,63104,664-7638,,Permitted
FoodFacility,Active,Permitted,#N/A,WC's Catering,3657 Lafayette Ave,St Louis,MO,63110,772-3427,,#N/A
FoodFacility,Active,Permitted,1200531,Weatherbird Cafe,900 N TUCKER,St Louis,MO,63101,340-8998,,Permitted
FoodFacility,Active,Permitted,19412,Weber's,6632 MACKLIND 34,St Louis,MO,63109,346-2677,,Permitted
FoodFacility,Active,Permitted,37991,Wei Hong Bakery & BBQ,3175 S GRAND,St Louis,MO,63118,773-8318,,Permitted
FoodFacility,Active,Permitted,MLEN-9AESBC,Wendys Old Fashioned Hamburgers,2130 Hampton,St Louis,MO,63139,781-4569,,Permitted
FoodFacility,Active,Permitted,MLEN-9AESBC,Wendys Old Fashioned Hamburgers,3465 Union Blvd,St Louis,MO,63115,382-2759,,Permitted
FoodFacility,Active,Permitted,MLEN-9AES3W,Wendy's Old Fashioned Hamburgers,3801 Gravois,St Louis,MO,63116,772-6923,,Permitted
FoodFacility,Active,Permitted,16129,Wesley Senior Meals,4507 LEE,St Louis,MO,63115,385-1000,,Permitted
FoodFacility,Active,Permitted,1400189,West End Grill & Pub,354 N Boyle Ave,St Louis,MO,63108,531-4607,,Permitted
FoodFacility,Active,Permitted,1400509,West End Wok,4577 LACLEDE Ave,St Louis,MO,63108,361-2233,,Permitted
FoodFacility,Active,Permitted,1200825,West Florissant Amoco,4126 W FLORISSANT,St Louis,MO,63107,535-2400,,Permitted
FoodFacility,Active,Permitted,1200576,West Florissant Chop Suey,3719-21 W Florissant Ave,St Louis,MO,63107,289-0333,,Permitted
FoodFacility,Active,Permitted,37499,West Florissant Head Start Center,4632 W FLORISSANT,St Louis,MO,63115,385-0598,,Permitted
FoodFacility,Active,Permitted,1400034,West Side Missionary Baptist Church,4675 PAGE,St Louis,MO,63113,535-9002,,Permitted
FoodFacility,Active,Permitted,1200086,Westin Hotel Banquet Kitchen,811 Spruce,St Louis,MO,63102,621-2000,,Permitted
FoodFacility,Active,Permitted,1200087,Westin Hotel Clark Street Grill,811 Spruce,St Louis,MO,63102,621-2000,,Permitted
FoodFacility,Active,Permitted,1200088,Westin Hotel Employee Cafeteria,811 Spruce,St Louis,MO,63102,621-2000,,Permitted
FoodFacility,Active,Permitted,MLEN-8ZNSZ3,Whisk A Sustainable Bakeshop,2201 Cherokee,St Louis,MO,63118,932-5166,,Permitted
FoodFacility,Active,Pending,1201189,White Castle,716 N Kingshighway,SAINT LOUIS,MO,63108,,,Permitted
FoodFacility,Active,Permitted,1201189,White Castle,806 S Broadway,St Louis,MO,63102,535-7430,,Permitted
FoodFacility,Active,Permitted,16209,White Castle #23,3524 N KINGSHIGHWAY,St Louis,MO,63115,385-3576,,Permitted
FoodFacility,Active,Permitted,38334,White Castle System,4524 S Kingshighway,St Louis,MO,63109,535-7430,,Permitted
FoodFacility,Active,Permitted,896,White Castle System #22,1441 N KINGSHIGHWAY,St Louis,MO,63113,535-7430,,Permitted
FoodFacility,Active,Permitted,9085,White Castle System #27,1002 S VANDEVENTER,St Louis,MO,63110,531-1159,,Permitted
FoodFacility,Active,Permitted,8872,White Castle System #30,2009 HEBERT,St Louis,MO,63107,241-6092,,Permitted
FoodFacility,Active,Permitted,5268,White Castle System #32,3601 GRAVOIS,St Louis,MO,63116,773-1218,,Permitted
FoodFacility,Active,Permitted,MWHN-8ZUKSC,White Knight Diner,1801 Olive,St Louis,MO,63103,621-949,,Permitted
FoodFacility,Active,Permitted,37254,Who So Ever Will Let Him Come Pentacostal Church,5645 DR M L King,St Louis,MO,63112,381-3963,,Permitted
FoodFacility,Active,Permitted,8818,Wilbar Boarding Home,4337 Maryland,St Louis,MO,63108,(31-2141,,Permitted
FoodFacility,Active,Permitted,19537,Wildflower,4590 Laclede,St Louis,MO,63108,367-9888,,Permitted
FoodFacility,Active,Permitted,35900,William A Straub Bakery,302 N KINGSHIGHWAY,St Louis,MO,63108,361-6646,,Permitted
FoodFacility,Active,Permitted,35899,William A Straub Meat/Seafood,302 N KINGSHIGHWAY,St Louis,MO,63108,361-6646,,Permitted
FoodFacility,Active,Permitted,38075,Windows On Washington,1601 WASHINGTON,St Louis,MO,63103,241-5555,,Permitted
FoodFacility,Active,Permitted,19552,Windy City,2712 Dr M L King Dr,St Louis,MO,63106,652-9071,,Permitted
FoodFacility,Active,Permitted,10312,Wing Hing Chop Suey,3900 Natural Bridge,St Louis,MO,63107,533-3772,,Permitted
FoodFacility,Active,Permitted,MWIS-9DES6H,Wing Zone,1643 S Jefferson,SAINT LOUIS,MO,63104,374-2237,,Permitted
FoodFacility,Active,Permitted,MWHN-8USTHN,Wingstop Restaurant,4045 Lindell Blvd,SAINT LOUIS,MO,63108,531-9464,,Permitted
FoodFacility,Active,Permitted,MWHN-8USTHN,Wingstop Restaurant,3626 S Grand,St Louis,MO,63118,776-9464,,Permitted
FoodFacility,Active,Permitted,35894,Winh Fah Express Restaurant,2846 UNION,St Louis,MO,63115,381-0170,,Permitted
FoodFacility,Active,Permitted,35140,Women's Safe House,4265 SHENANDOAH 71,St Louis,MO,63163,772-4535,,Permitted
FoodFacility,Active,Permitted,19152,Wonderland Day Care & Learning,3652 McRee,St Louis,MO,63110,772-4042,,Permitted
FoodFacility,Active,Permitted,KHUS-9QMQJ8,Woodlawn Wellness,730 Carroll,St Louis,MO,63104,,,Permitted
FoodFacility,Active,Permitted,8696,Word Of Life Lutheran School,6535 Eichelberger,St Louis,MO,63109,832-1244,,Permitted
FoodFacility,Active,Pending,#N/A,World's Fair,4311 Prairie,SAINT LOUIS,MO,63107,,,#N/A
FoodFacility,Active,Permitted,8352,World's Fair Do-Nut Shop,1904 S Vandeventer,St Louis,MO,63110,776-9975,,Permitted
FoodFacility,Active,Permitted,37345,Xfresh Ideas Mgmt @ Rankin Tech Cafeteria,4431 Finney,St Louis,MO,63113,286-4816,,Permitted
FoodFacility,Active,Permitted,1400498,Xpress Mart,305 DeBaliviere,St Louis,MO,,454-6878,,Permitted
FoodFacility,Active,Permitted,1200622,Yan Wu House Chop Suey,5970 Delmar Blvd,St Louis,MO,63112,727-1917,,Permitted
FoodFacility,Active,Permitted,KHUS-9JMP5X,YaQuis on Cherokee,2728 Cherokee,SAINT LOUIS,MO,63118,606-1295,,Permitted
FoodFacility,Active,Permitted,KHUS-9JMP5X,Yaquis on Cherokee,2728 1/2 Cherokee,SAINT LOUIS,MO,63118,700-4412,,Permitted
FoodFacility,Active,Permitted,700051,Yeatman Market #1,4401 ATHLONE,St Louis,MO,63115,381-6132,,Permitted
FoodFacility,Active,Permitted,700052,Yeatman Market #2,4300 LEE,St Louis,MO,63115,381-2500,,Permitted
FoodFacility,Active,Permitted,19773,Yemanja Brasil,2900 MISSOURI,St Louis,MO,63118,771-7457,,Permitted
FoodFacility,Active,Permitted,20771,Yet Bun Chop Suey,5812 NATURAL BRIDGE 14,St Louis,MO,63120,381-1655,,Permitted
FoodFacility,Active,Permitted,MWHN-979LDB,Yo! Salsa,620 Colegrove Dr,WENTZVILLE,MO,63385,856-2292,,Permitted
FoodFacility,Active,Permitted,MWIS-9ATRP2,Yogi Adult Day Care,4365 Chippewa Room 102,SAINT LOUIS,MO,63116,,,Permitted
FoodFacility,Active,Permitted,MLEN-9HMKKB,You Gotta Eat Here,2812 N Grand Blvd,SAINT LOUIS,MO,63107,371-3700,,Permitted
FoodFacility,Active,Permitted,MLEN-9HHM3P,Young Einsteins Child Care,3903 Goodfellow,St Louis,MO,63120,249-5396,,Permitted
